Domain Code,Domain,Area Code (ISO3),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value
"QCL","Crops and livestock products","HND","Honduras","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","2016","2016","t","19.05"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","2017","2017","t","19.03"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","2018","2018","t","19.03"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","21159.01","Edible offals of horses and other equines, fresh, chilled or frozen","2016","2016","t","126.45"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","21159.01","Edible offals of horses and other equines, fresh, chilled or frozen","2017","2017","t","126.36"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","21159.01","Edible offals of horses and other equines, fresh, chilled or frozen","2018","2018","t","121.48"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2016","2016","t","5459.41"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2017","2017","t","5387.22"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2018","2018","t","5345.74"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01233","Eggplants (aubergines)","2016","2016","t","12572.88"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01233","Eggplants (aubergines)","2017","2017","t","15000"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01233","Eggplants (aubergines)","2018","2018","t","17000"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","21511.01","Fat of pigs","2016","2016","t","850.75"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","21511.01","Fat of pigs","2017","2017","t","819.11"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","21511.01","Fat of pigs","2018","2018","t","796.7"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","21515","Goat fat, unrendered","2016","2016","t","5.23"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","21515","Goat fat, unrendered","2017","2017","t","5.2"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","21515","Goat fat, unrendered","2018","2018","t","5.18"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01330","Grapes","2016","2016","t","179.14"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01330","Grapes","2017","2017","t","180.99"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01330","Grapes","2018","2018","t","182.6"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01252","Green garlic","2016","2016","t","193.65"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01252","Green garlic","2017","2017","t","191.65"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01252","Green garlic","2018","2018","t","191.83"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","0142","Groundnuts, excluding shelled","2016","2016","t","81.3"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","0142","Groundnuts, excluding shelled","2017","2017","t","81.2"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","0142","Groundnuts, excluding shelled","2018","2018","t","81.2"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","0231","Hen eggs in shell, fresh","2016","2016","t","51600"
"QCL","Crops and livestock products","HND","Honduras","5513","Production","0231","Hen eggs in shell, fresh","2016","2016","1000 No","877386"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","0231","Hen eggs in shell, fresh","2017","2017","t","51600"
"QCL","Crops and livestock products","HND","Honduras","5513","Production","0231","Hen eggs in shell, fresh","2017","2017","1000 No","877400"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","0231","Hen eggs in shell, fresh","2018","2018","t","51600"
"QCL","Crops and livestock products","HND","Honduras","5513","Production","0231","Hen eggs in shell, fresh","2018","2018","1000 No","877400"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","21118.01","Horse meat, fresh or chilled","2016","2016","t","526.87"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","21118.01","Horse meat, fresh or chilled","2017","2017","t","526.52"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","21118.01","Horse meat, fresh or chilled","2018","2018","t","506.16"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01322","Lemons and limes","2016","2016","t","44125.91"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01322","Lemons and limes","2017","2017","t","28390.18"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01322","Lemons and limes","2018","2018","t","30896.5"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01214","Lettuce and chicory","2016","2016","t","1844.95"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01214","Lettuce and chicory","2017","2017","t","1855.24"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01214","Lettuce and chicory","2018","2018","t","1861.86"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","0112","Maize (corn)","2016","2016","t","613333.5"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","0112","Maize (corn)","2017","2017","t","683734"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","0112","Maize (corn)","2018","2018","t","705309.43"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01316","Mangoes, guavas and mangosteens","2016","2016","t","230.73"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01316","Mangoes, guavas and mangosteens","2017","2017","t","571.66"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01316","Mangoes, guavas and mangosteens","2018","2018","t","616.88"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2016","2016","t","64709"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2017","2017","t","65342"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2018","2018","t","66182.22"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","21121","Meat of chickens, fresh or chilled","2016","2016","t","186976"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","21121","Meat of chickens, fresh or chilled","2017","2017","t","192593"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","21121","Meat of chickens, fresh or chilled","2018","2018","t","205574.54"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","21116","Meat of goat, fresh or chilled","2016","2016","t","153.93"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","21116","Meat of goat, fresh or chilled","2017","2017","t","152.92"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","21116","Meat of goat, fresh or chilled","2018","2018","t","152.21"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2016","2016","t","11242"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2017","2017","t","10824"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2018","2018","t","10527.86"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","21115","Meat of sheep, fresh or chilled","2016","2016","t","95.23"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","21115","Meat of sheep, fresh or chilled","2017","2017","t","95.14"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","21115","Meat of sheep, fresh or chilled","2018","2018","t","95.15"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","02910","Natural honey","2016","2016","t","120"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","02910","Natural honey","2017","2017","t","120"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","02910","Natural honey","2018","2018","t","120"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01653","Nutmeg, mace, cardamoms, raw","2016","2016","t","690"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01653","Nutmeg, mace, cardamoms, raw","2017","2017","t","560"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01653","Nutmeg, mace, cardamoms, raw","2018","2018","t","520"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01491.01","Oil palm fruit","2016","2016","t","2045700"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01491.01","Oil palm fruit","2017","2017","t","2408148"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01491.01","Oil palm fruit","2018","2018","t","2495403.87"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2016","2016","t","15000"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2017","2017","t","15254.77"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2018","2018","t","14584.92"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01323","Oranges","2016","2016","t","297804.33"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01323","Oranges","2017","2017","t","216227.9"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01323","Oranges","2018","2018","t","243559.22"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01329","Other citrus fruit, n.e.c.","2016","2016","t","896.68"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01329","Other citrus fruit, n.e.c.","2017","2017","t","916.36"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01329","Other citrus fruit, n.e.c.","2018","2018","t","873.33"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01359.90","Other fruits, n.e.c.","2016","2016","t","76803.6"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01359.90","Other fruits, n.e.c.","2017","2017","t","80785.88"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01359.90","Other fruits, n.e.c.","2018","2018","t","83243.53"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2016","2016","t","68046.28"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2017","2017","t","69014.08"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2018","2018","t","70000"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01317","Papayas","2016","2016","t","529.6"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01317","Papayas","2017","2017","t","317.61"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01317","Papayas","2018","2018","t","316.17"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01651","Pepper (Piper spp.), raw","2016","2016","t","553"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01651","Pepper (Piper spp.), raw","2017","2017","t","600"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01651","Pepper (Piper spp.), raw","2018","2018","t","550"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01318","Pineapples","2016","2016","t","75607.15"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01318","Pineapples","2017","2017","t","82716.66"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01318","Pineapples","2018","2018","t","86000"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01313","Plantains and cooking bananas","2016","2016","t","97018.57"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01313","Plantains and cooking bananas","2017","2017","t","96039.93"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01313","Plantains and cooking bananas","2018","2018","t","92771.61"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01321","Pomelos and grapefruits","2016","2016","t","24871.51"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01321","Pomelos and grapefruits","2017","2017","t","23602.87"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01321","Pomelos and grapefruits","2018","2018","t","24264.2"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01510","Potatoes","2016","2016","t","25500"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01510","Potatoes","2017","2017","t","26053.34"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01510","Potatoes","2018","2018","t","26577.57"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01235","Pumpkins, squash and gourds","2016","2016","t","14100"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01235","Pumpkins, squash and gourds","2017","2017","t","16000"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01235","Pumpkins, squash and gourds","2018","2018","t","20000"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","02951.01","Raw hides and skins of cattle","2016","2016","t","9889.49"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","02951.01","Raw hides and skins of cattle","2017","2017","t","9986.23"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","02951.01","Raw hides and skins of cattle","2018","2018","t","10114.64"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","02954","Raw hides and skins of goats or kids","2016","2016","t","25.55"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","02954","Raw hides and skins of goats or kids","2017","2017","t","25.38"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","02954","Raw hides and skins of goats or kids","2018","2018","t","25.27"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","02953","Raw hides and skins of sheep or lambs","2016","2016","t","15.81"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","02953","Raw hides and skins of sheep or lambs","2017","2017","t","15.79"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","02953","Raw hides and skins of sheep or lambs","2018","2018","t","15.79"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","02211","Raw milk of cattle","2016","2016","t","674116.83"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","02211","Raw milk of cattle","2017","2017","t","676827.86"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","02211","Raw milk of cattle","2018","2018","t","679688.35"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","0113","Rice","2016","2016","t","68181"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","0113","Rice","2017","2017","t","59634"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","0113","Rice","2018","2018","t","59648.11"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01921.01","Seed cotton, unginned","2016","2016","t","3167"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01921.01","Seed cotton, unginned","2017","2017","t","3308"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01921.01","Seed cotton, unginned","2018","2018","t","3400"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01444","Sesame seed","2016","2016","t","1120"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01444","Sesame seed","2017","2017","t","1000"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01444","Sesame seed","2018","2018","t","1300"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","21514","Sheep fat, unrendered","2016","2016","t","3.24"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","21514","Sheep fat, unrendered","2017","2017","t","3.23"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","21514","Sheep fat, unrendered","2018","2018","t","3.23"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","0114","Sorghum","2016","2016","t","19090.91"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","0114","Sorghum","2017","2017","t","21000"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","0114","Sorghum","2018","2018","t","25000"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","0141","Soya beans","2016","2016","t","2200"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","0141","Soya beans","2017","2017","t","2210"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","0141","Soya beans","2018","2018","t","2180"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01802","Sugar cane","2016","2016","t","5356026"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01802","Sugar cane","2017","2017","t","5379869"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01802","Sugar cane","2018","2018","t","5526000.34"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01530","Sweet potatoes","2016","2016","t","18504"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01530","Sweet potatoes","2017","2017","t","19158"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01530","Sweet potatoes","2018","2018","t","18000"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01550","Taro","2016","2016","t","3700"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01550","Taro","2017","2017","t","3800"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01550","Taro","2018","2018","t","4700"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01234","Tomatoes","2016","2016","t","78482.84"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01234","Tomatoes","2017","2017","t","80235.13"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01234","Tomatoes","2018","2018","t","80000"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01970","Unmanufactured tobacco","2016","2016","t","5873.82"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01970","Unmanufactured tobacco","2017","2017","t","5878.18"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01970","Unmanufactured tobacco","2018","2018","t","5881.16"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01221","Watermelons","2016","2016","t","67060.62"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01221","Watermelons","2017","2017","t","67000"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","01221","Watermelons","2018","2018","t","69423.28"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","0111","Wheat","2016","2016","t","1224.43"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","0111","Wheat","2017","2017","t","1234.19"
"QCL","Crops and livestock products","HND","Honduras","5510","Production","0111","Wheat","2018","2018","t","1243.99"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01371","Almonds, in shell","2016","2016","t","99"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01371","Almonds, in shell","2017","2017","t","101"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01371","Almonds, in shell","2018","2018","t","110"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2016","2016","t","3935.49"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2017","2017","t","4005.83"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01341","Apples","2016","2016","t","497108"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01341","Apples","2017","2017","t","473662"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01341","Apples","2018","2018","t","678780"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01343","Apricots","2016","2016","t","23528"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01343","Apricots","2017","2017","t","24101"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01343","Apricots","2018","2018","t","14330"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01216","Artichokes","2018","2018","t","30"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01211","Asparagus","2016","2016","t","5796"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01211","Asparagus","2017","2017","t","5608"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01211","Asparagus","2018","2018","t","5740"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01311","Avocados","2018","2018","t","0"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01312","Bananas","2018","2018","t","0"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","0115","Barley","2016","2016","t","1594233"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","0115","Barley","2017","2017","t","1416376"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","0115","Barley","2018","2018","t","1145540"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01701","Beans, dry","2016","2016","t","1600"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01701","Beans, dry","2017","2017","t","1713"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01355.01","Blueberries","2016","2016","t",""
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01355.01","Blueberries","2017","2017","t",""
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01355.01","Blueberries","2018","2018","t","30"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01702","Broad beans and horse beans, dry","2016","2016","t","335"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01702","Broad beans and horse beans, dry","2017","2017","t","110"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01702","Broad beans and horse beans, dry","2018","2018","t","1810"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01192","Buckwheat","2016","2016","t","914"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01192","Buckwheat","2017","2017","t","909"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01212","Cabbages","2016","2016","t","52939"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01212","Cabbages","2017","2017","t","49115"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01212","Cabbages","2018","2018","t","53310"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01195","Canary seed","2016","2016","t","4420"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01195","Canary seed","2017","2017","t","5734"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01229","Cantaloupes and other melons","2016","2016","t","20160"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01229","Cantaloupes and other melons","2017","2017","t","16844"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01229","Cantaloupes and other melons","2018","2018","t","15240"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01251","Carrots and turnips","2016","2016","t","129015"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01251","Carrots and turnips","2017","2017","t","125734"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01251","Carrots and turnips","2018","2018","t","65510"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01447","Castor oil seeds","2016","2016","t",""
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01447","Castor oil seeds","2017","2017","t",""
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","21512","Cattle fat, unrendered","2016","2016","t","812.32"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","21512","Cattle fat, unrendered","2017","2017","t","790.51"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01213","Cauliflowers and broccoli","2016","2016","t","18379"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01213","Cauliflowers and broccoli","2017","2017","t","24467"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01213","Cauliflowers and broccoli","2018","2018","t","20100"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01199.90","Cereals n.e.c.","2016","2016","t","12559"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01199.90","Cereals n.e.c.","2017","2017","t","13055"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01199.90","Cereals n.e.c.","2018","2018","t","17850"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01344.02","Cherries","2016","2016","t","10660"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01344.02","Cherries","2017","2017","t","10551"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01344.02","Cherries","2018","2018","t","12020"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01373","Chestnuts, in shell","2016","2016","t","239"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01373","Chestnuts, in shell","2017","2017","t","157"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01373","Chestnuts, in shell","2018","2018","t","150"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01703","Chick peas, dry","2016","2016","t","126"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01703","Chick peas, dry","2017","2017","t","134"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2016","2016","t","19736"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2017","2017","t","20094"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2016","2016","t","139075"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2017","2017","t","134449"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2018","2018","t","98880"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01706","Cow peas, dry","2016","2016","t","7"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01706","Cow peas, dry","2017","2017","t","5"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01232","Cucumbers and gherkins","2016","2016","t","34418"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01232","Cucumbers and gherkins","2017","2017","t","33690"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01232","Cucumbers and gherkins","2018","2018","t","29770"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01351.01","Currants","2016","2016","t","4582"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01351.01","Currants","2017","2017","t","4319"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01351.01","Currants","2018","2018","t","4750"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2016","2016","t","1929.27"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2017","2017","t","1877.47"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","2016","2016","t","30.3"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","2017","2017","t","44.59"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","2016","2016","t","31264.94"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","2017","2017","t","32085.88"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","2016","2016","t","174.2"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","2017","2017","t","254.15"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","21159.01","Edible offals of horses and other equines, fresh, chilled or frozen","2016","2016","t","19.24"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","21159.01","Edible offals of horses and other equines, fresh, chilled or frozen","2017","2017","t","30.96"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2016","2016","t",""
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2017","2017","t",""
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01233","Eggplants (aubergines)","2016","2016","t","897"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01233","Eggplants (aubergines)","2017","2017","t","826"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","01233","Eggplants (aubergines)","2018","2018","t","990"
"QCL","Crops and livestock products","HUN","Hungary","5510","Production","0232","Eggs from other birds in shell, fresh, n.e.c.","2016","2016","t","4450"
